host_is_superhost,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy,price_gte_150,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,property_type_unkown
0,1,42.33185849,-71.11195581,0,4,1.0,1.0,2.0,4,18,1,0,5,6,127,90.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3335419,-71.10021748,1,2,1.5,1.0,1.0,4,14,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.33196611,-71.10327372,1,1,2.0,1.0,1.0,4,13,1,0,1,33,338,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,42.33380384,-71.0961717,2,1,1.0,1.0,1.0,4,9,0,0,3,11,237,68.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32843927,-71.09790691,0,2,1.0,0.0,2.0,2,12,1,35,2,4,40,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.33441954,-71.10268933,1,2,1.0,1.0,1.0,4,19,1,0,2,9,688,98.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.33296598,-71.11066827,1,1,1.0,1.0,1.0,4,11,1,0,1,3,3,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32766481,-71.09896306,1,2,1.0,1.0,1.0,4,27,1,0,1,23,422,95.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,42.33475109,-71.09627418,2,2,1.0,1.0,1.0,4,20,1,0,1,1,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.33024144,-71.10468773,1,2,2.0,1.0,1.0,4,12,1,30,1,11,30,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.33426742,-71.10652942,0,2,1.0,1.0,1.0,4,9,2,62,3,29,360,85.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.33202795,-71.10022476,1,2,1.0,1.0,1.0,4,11,0,0,2,15,43,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.33316485,-71.10132466,0,3,1.0,1.0,2.0,4,20,1,0,3,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3335418,-71.10146831,0,4,1.5,2.0,2.0,4,13,1,0,3,0,0,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.33347418,-71.10016481,0,4,1.0,1.0,2.0,4,22,1,0,3,1,0,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.33008157,-71.10310101,0,4,1.0,2.0,3.0,4,13,1,0,1,7,53,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.33070274,-71.09999868,2,3,1.0,1.0,2.0,0,13,1,20,1,19,352,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.33068877,-71.09877611,0,4,1.0,1.0,1.0,4,7,2,20,2,7,288,90.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.33091895,-71.10873629,0,3,1.0,1.0,3.0,4,12,2,100,1,10,88,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.33454903,-71.10296058,1,1,1.0,1.0,1.0,4,16,1,0,1,2,18,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.3337525,-71.10654012,0,2,1.0,1.0,1.0,4,13,1,20,2,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.33370382,-71.10145426,0,3,1.0,1.0,2.0,4,22,1,0,3,2,99,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.33886861,-71.10709964,1,1,1.0,1.0,1.0,4,11,1,20,1,158,458,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,42.33938279,-71.10017235,0,4,1.0,0.0,2.0,4,10,2,25,1,101,907,88.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34262002,-71.1036275,2,2,1.0,1.0,2.0,4,19,0,25,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.33902001,-71.10664093,1,1,1.0,1.0,1.0,4,13,1,20,1,133,421,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34213478,-71.10702671,0,4,1.0,2.0,2.0,4,13,1,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,42.34930062,-71.06897967,0,4,1.0,1.0,1.0,4,19,1,0,1,19,496,92.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34850866,-71.0692901,0,4,1.0,2.0,2.0,4,18,1,0,3,1,0,100.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,42.34931995,-71.06682139,0,4,1.0,0.0,2.0,4,14,2,15,2,0,0,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.34918044,-71.06874937,0,2,1.0,1.0,1.0,4,18,1,0,10,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34883381,-71.06896546,0,5,2.5,2.0,3.0,4,10,1,0,2,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.34823708,-71.06851742,0,2,1.0,1.0,1.0,4,22,1,0,3,2,32,100.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,42.34925133,-71.06899058,0,4,1.0,1.0,1.0,4,8,1,0,1,38,652,88.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34953235,-71.06944196,0,4,2.5,2.0,2.0,4,18,1,0,2,1,0,100.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,42.34873143,-71.06831684,0,3,1.0,1.0,1.0,4,19,1,0,1,1,0,100.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34958554,-71.06757506,0,5,2.5,2.0,4.0,4,17,1,0,2,9,318,91.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,42.34847511,-71.07040673,0,6,1.0,2.0,2.0,4,0,1,0,1,13,560,86.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34839952,-71.06802704,0,4,2.0,2.0,2.0,4,15,3,100,1,5,87,95.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34889358,-71.06849711,0,3,1.0,1.0,2.0,4,15,1,0,3,14,80,97.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34900385,-71.06887726,0,4,1.5,3.0,2.0,4,17,1,0,3,0,0,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34880685,-71.06812836,1,2,2.0,1.0,1.0,4,12,1,0,2,32,351,94.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35001666,-71.06773808,0,2,1.0,1.0,1.0,4,11,1,45,1,0,0,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3501538,-71.06793079,1,2,1.0,1.0,1.0,4,9,2,100,2,16,428,90.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34971349,-71.06985266,0,3,1.0,1.0,1.0,4,16,1,0,14,0,0,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34897813,-71.06782459,1,2,1.0,1.0,1.0,4,10,1,0,1,11,249,93.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35046584,-71.06709323,0,4,1.0,2.0,2.0,4,16,1,0,3,0,0,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.34922068,-71.06691408,0,4,1.0,2.0,2.0,4,17,1,0,2,11,322,96.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34990067,-71.06960021,0,5,2.5,2.0,4.0,4,20,4,0,2,3,23,73.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,42.34845572,-71.06810029,0,5,2.5,2.0,4.0,4,14,1,0,2,0,0,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.35035899,-71.06779349,1,2,2.0,1.0,1.0,4,13,1,0,2,65,479,93.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35041683,-71.0578945,1,2,1.0,1.0,2.0,4,13,1,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35132195,-71.05765499,0,4,1.0,2.0,3.0,4,22,4,150,1,30,678,95.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,42.35144812,-71.05866959,1,2,1.0,1.0,1.0,4,18,2,0,1,37,295,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.35125052,-71.05893025,0,4,2.0,2.0,2.0,4,20,4,40,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.35176573,-71.05704918,0,2,1.0,1.0,1.0,4,13,3,30,2,2,36,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.35194005,-71.06007651,0,4,2.0,2.0,2.0,4,13,1,0,7,1,0,100.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35192902,-71.05950779,0,3,1.0,1.0,1.0,4,15,1,0,15,1,0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35198197,-71.05960861,0,2,1.0,1.0,1.0,4,13,1,0,7,0,0,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35121466,-71.05937481,0,3,1.0,1.0,1.0,4,15,1,0,15,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34867607,-71.06124333,0,4,1.0,2.0,3.0,4,15,3,30,3,33,706,86.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35126667,-71.06190274,0,4,1.0,2.0,2.0,4,19,2,10,3,3,81,93.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,42.34898804,-71.06049315,0,3,1.0,1.0,1.0,4,15,1,25,3,36,678,91.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35124444,-71.06197822,0,4,1.0,2.0,2.0,4,17,2,10,3,1,0,100.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,42.34884036,-71.06383871,0,4,1.0,0.0,2.0,4,11,2,25,1,58,365,88.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3481647,-71.05974391,0,4,1.0,2.0,3.0,4,15,3,25,3,30,696,85.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35163838,-71.06214807,0,5,2.0,2.0,3.0,4,23,1,0,3,22,847,92.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34754059,-71.06021713,0,4,1.0,2.0,2.0,4,13,4,15,2,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34889347,-71.05996426,0,8,2.0,4.0,6.0,4,16,3,40,4,8,698,95.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35067613,-71.06137718,0,4,1.0,1.0,2.0,4,24,2,10,4,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35152667,-71.06000351,0,5,2.0,2.0,3.0,4,20,1,0,15,2,53,100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35055216,-71.06168614,0,6,1.0,2.0,2.0,4,23,4,20,1,55,288,95.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35071129,-71.06274876,1,3,1.5,1.0,2.0,4,10,1,30,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35114556,-71.05989022,0,3,1.0,1.0,1.0,4,20,1,0,15,2,27,100.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35029726,-71.06231125,0,2,1.0,0.0,1.0,4,14,1,10,3,13,137,87.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,42.34961171,-71.06062286,0,4,1.0,2.0,2.0,4,15,4,15,2,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35171502,-71.05971001,0,5,2.0,2.0,2.0,4,15,1,0,15,1,0,100.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.34955504,-71.06188093,1,2,2.0,1.0,1.0,4,20,1,0,1,80,363,98.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34839979,-71.06227731,0,3,1.0,0.0,2.0,4,18,2,10,2,20,311,91.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3492485,-71.06182315,1,2,1.0,1.0,1.0,4,0,1,0,2,5,39,84.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35241722,-71.06161905,0,5,2.0,2.0,2.0,4,19,1,0,3,1,0,80.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35223468,-71.06228898,1,1,1.0,1.0,1.0,4,14,1,0,1,5,46,100.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34882974,-71.05990613,0,4,1.0,1.0,2.0,4,17,1,0,7,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34939321,-71.06263704,0,8,1.0,3.0,4.0,4,22,2,25,1,57,402,86.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,42.34859634,-71.0627602,0,4,1.0,1.0,2.0,4,11,2,25,2,40,342,83.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35008236,-71.05978021,0,3,1.0,1.0,1.0,4,15,2,20,3,33,691,97.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35219725,-71.0619951,0,2,1.0,1.0,1.0,4,20,1,0,3,4,861,90.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35080071,-71.06169059,0,5,2.0,2.0,2.0,4,19,1,0,2,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35227738,-71.06168847,0,3,1.0,1.0,1.0,4,18,1,0,3,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35231485,-71.06153922,1,2,1.0,1.0,1.0,4,27,1,0,2,4,24,100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35160596,-71.06154627,0,3,1.0,1.0,1.0,4,18,1,0,3,1,0,80.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35064189,-71.06291038,0,3,1.0,1.0,1.0,4,18,1,0,3,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3513419,-71.06049158,0,5,2.0,2.0,2.0,4,16,1,0,15,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34966513,-71.06219521,2,1,1.0,1.0,1.0,4,14,1,0,1,0,0,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.34748332,-71.06079649,0,4,2.0,2.0,2.0,4,21,2,20,1,3,102,100.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35042528,-71.05969261,0,5,2.0,2.0,3.0,4,17,1,0,7,0,0,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35077142,-71.060726,0,3,1.0,0.0,1.0,4,16,1,0,15,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35132189,-71.06269214,0,5,2.0,2.0,2.0,4,18,1,0,3,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35105901,-71.06289157,0,3,1.0,2.0,1.0,4,23,1,0,4,5,110,96.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34942448,-71.06341297,0,4,1.0,1.0,1.0,4,13,1,15,4,2,35,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35125462,-71.06124548,0,3,1.0,1.0,1.0,4,18,1,0,3,1,0,100.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.34846893,-71.0602084,1,2,1.0,1.0,1.0,4,10,1,0,1,2,5,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.34973382,-71.06052321,0,5,2.0,2.0,2.0,4,16,1,0,15,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35232216,-71.06202555,0,3,1.0,1.0,1.0,4,19,1,0,2,0,0,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
